status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.subsection_name
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"As Ross Douthat observed on his blog, The American Scene, Katrina was the anti-9/11.     On Sept. 11, Rudy Giuliani took control. The government response was quick and decisive. The rich and poor suffered alike. Americans had been hit, but felt united and strong. Public confidence in institutions surged.  ",https://www.nytimes.com/2005/09/04/opinion/the-bursting-point.html,"As Ross Douthat observed on his blog, The American Scene, Katrina was the anti-9/11.     On Sept. 11, Rudy Giuliani took control. The government response was quick and decisive. The rich and poor suffered alike. Americans had been hit, but felt un...","As Ross Douthat observed on his blog, The American Scene, Katrina was the anti-9/11.",4,11,The New York Times,,,2005-09-04T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/8ce93ff7-0420-526e-8323-65bbb7f93b02,809,nyt://article/8ce93ff7-0420-526e-8323-65bbb7f93b02,The Bursting Point,Op-Ed Columnist,NA,The Bursting Point,NA,NA,NA,By David Brooks,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/06/business/worldbusiness/one-citys-tragedy-may-be-anothers-boon.html,,,NA,NA,The New York Times,,,2005-09-06T05:00:00+0000,article,None,Business Day,News,nyt://article/36e5a50c-1e32-5d1a-82e2-067a2c31f03d,804,nyt://article/36e5a50c-1e32-5d1a-82e2-067a2c31f03d,One city's tragedy may be another's boon,NA,NA,One city's tragedy may be another's boon,NA,NA,NA,By Simon Romero,,NA,445,250,14,International Business
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/03/world/americas/scenes-from-a-city-still-struggling-with-chaos.html,,,NA,NA,The New York Times,,,2005-09-03T05:00:00+0000,article,None,World,News,nyt://article/bd6d9dae-2ab4-507d-a47a-87cc8b4ba721,728,nyt://article/bd6d9dae-2ab4-507d-a47a-87cc8b4ba721,Scenes from a city still struggling with chaos,NA,NA,Scenes from a city still struggling with chaos,NA,NA,NA,By Allen G. Breed,,NA,445,250,14,Americas
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.," INTERNATIONAL  A3-9    Petty Corruption Stunts Developing Economies  Petty corruption is an everyday trial for millions of poor people across Asia, Africa and Latin America. Increasingly, it is being recognized as an obstacle to economic development and robbing the impoverished of already measly incomes.  A1    U.S. AIDS Policy Challenged  A top United Nations official and a number of advocacy groups for AIDS patients charged that Bush administration policy had led to a shortage of condoms in Uganda, increasing the risk of infection for many people.  A4    Sunnis Protest Constitution  More leaders of Iraq's Sunni Arab minority spoke out against the nation's draft constitution, as thousands of people took to the streets to denounce the document in Tikrit, Saddam Hussein's hometown.  A9    The Air Force's top general said American warplanes would have to support Iraq's fledgling security forces well after American ground troops eventually withdrew from the country.  A9    North Korea Delays Talks  North Korea said it would not return to negotiations in Beijing over its nuclear program this week as scheduled, but proposed to resume the talks the week of Sept. 12.  A3    U.S. Weapons Sales Up  The value of military weapons sales worldwide jumped in 2004 to the highest level since 2000, driven by arms deals with developing nations, especially India, Saudi Arabia and China, according to a new Congressional study.  A8    NATIONAL  A10-16    Hurricane Katrina Rips Through the Gulf Coast  Hurricane Katrina slammed into the Gulf Coast with devastating force at daybreak, sparing New Orleans the catastrophic hit that had been feared but tearing down neighborhoods in Louisiana and Mississippi, tossing boats onto highways, and leaving hundreds of people clinging to buildings that had lost their roofs.  A1    State National Guard units joined federal, state and private organizations in a broad effort to provide relief.  A13    Insurance companies said that damages could top $9 billion, making Hurricane Katrina one of the costliest storms on record.  A12    Residents and officials of Gulfport, Miss., one of the cities hit hardest by the storm, could hardly find the words to describe the devastation -- streets clogged with fallen trees and power lines, fancy casinos with giant holes punched in the outer walls, collapsed buildings and flooded beachfront homes.  A1    Husband, Father, Defendant  Matthew Koso, 22, the father of a 4-day-old baby, is scheduled to be arraigned on Tuesday on sexual assault charges for having sex with the baby's 14- year-old mother, whom he later married.  A10    Religion Guidelines for Air Force  The Air Force issued new religion guidelines to its commanders that caution against promoting any particular faith in official communications or functions.  A10    Marijuana Policy in California  The California Highway Patrol says it is taking a hands-off approach to the possession and use of marijuana for medical purposes.  A15    NEW YORK/REGION  B1-8    Ex-Connecticut GovernorFaces New Felony Charges  John G. Rowland, who is serving a year in federal prison in Pennsylvania on a corruption charge, is expected to return to Connecticut to face new felony charges that he violated the state's laws against lobbying after leaving office, his lawyer said.  B1    Connecticut Sues Over Jets  Connecticut sued to stop the Pentagon's planned transfer and retirement of fighter jets from the Air National Guard base at Bradley International Airport, saying the move would exceed the federal government's authority.  B4    'Preppy Killer' Back in Jail  Robert E. Chambers Jr., the man known as the preppy killer, went back to jail, two and a half years after his release from prison, after pleading guilty to possessing traces of heroin.  B1    SCIENCE TIMES  F1-8    Health & Fitness  F5    ARTS  E1-8    OBITUARIES  A17    SPORTSTUESDAY  D1-7    First Round at U.S. Open  Svetlana Kuznetsova became the first women's defending champion in the history of the United States Open to lose in the first round.  D1    BUSINESS DAY  C1-14    Cellphone With ITunes  Apple Computer and Motorola plan next week to unveil a long-awaited mobile phone and music player that will incorporate Apple's iTunes software, said a telecommunications industry analyst who has been briefed on the announcement.  C1    Questions on Fund's Fall  After the apparent collapse of Bayou Group, a Connecticut hedge fund firm under investigation by federal and stateauthorities, some investors are asking why no one stepped in to halt the firm's deceptive practices after what should have been clear red flags.  C1    KPMG Employees Indicted  Eight former partners of KPMG were named by federal prosecutors in an indictment unsealed in federal court in Manhattan.  C1    Business Digest  C2    EDITORIAL  A18-19    Editorials: When to end an era; nature's revenge; no way to treat visitors; morning-after maneuvers.    Column: John Tierney.    Crossword  E2  TV Listings  E7  Weather  D10  ",https://www.nytimes.com/2005/08/30/nyregion/news-summary.html,"INTERNATIONAL  A3-9    Petty Corruption Stunts Developing Economies  Petty corruption is an everyday trial for millions of poor people across Asia, Africa and Latin America. Increasingly, it is being recognized as an obstacle to economic developme...",INTERNATIONAL A3-9,A,2,The New York Times,,,2005-08-30T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/aad45a00-464c-54e2-8e26-d8ee78e8fe77,759,nyt://article/aad45a00-464c-54e2-8e26-d8ee78e8fe77,News Summary,NA,NA,News Summary,NA,NA,NA,NA,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/08/27/travel/reeling-from-hurricane-florida-braces-for-2nd-hit.html,,,NA,NA,The New York Times,,,2005-08-27T05:00:00+0000,article,None,Travel,News,nyt://article/6df5319d-c46b-5c4e-89c4-bb763c1c8dd2,455,nyt://article/6df5319d-c46b-5c4e-89c4-bb763c1c8dd2,"Reeling from hurricane, Florida braces for 2nd hit",NA,NA,"Reeling from hurricane, Florida braces for 2nd hit",NA,NA,NA,NA,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The secretary of the Department of Homeland Security, Michael Chertoff, said the primary focus of the federal rescue effort was still on search and rescue.",https://www.nytimes.com/2005/08/30/national/rescuers-search-for-survivors-as-higher-death-tolls-are-feared.html,"The secretary of the Department of Homeland Security, Michael Chertoff, said the primary focus of the federal rescue effort was still on search and rescue.","NEW ORLEANS, Aug. 30 - The waters of swollen Lake Pontchartrain poured into this sunken city today through a gaping hole in a storm-damaged levee, as emergency workers labored to stanch the flow and used boats and helicopters to rescue hundreds of people stranded on rooftops. ",NA,NA,The New York Times,,,2005-08-30T05:00:00+0000,article,National,U.S.,News,nyt://article/2dd0e329-b30c-59df-ba75-a9103e38d0d9,2052,nyt://article/2dd0e329-b30c-59df-ba75-a9103e38d0d9,Rescuers Search for Survivors as Higher Death Tolls Are Feared,NA,NA,Rescuers Search for Survivors as Higher Death Tolls Are Feared,NA,NA,NA,By Joseph B. Treaster and Maria Newman,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.," In the Hurricane's Wake  Though barely more than a tropical storm, Hurricane Katrina inundated parts of Miami-Dade County yesterday. The hurricane was gaining strength in the Gulf of Mexico, and forecasters feared for the Florida Panhandle.  PAGE A8    A Development Plan For the Gaza Strip  Looking ahead 10 years after the Israelis' departure from the Gaza Strip, Palestinian planners picture the isolated, conflict-racked strip of sand transformed into a tidy place linked internally by light rail and a coastal parkway, and connected to the world by an airport and seaport. Such is the outline sketched in a Palestinian Authority plan for the strip. It assumes that the violence will not resume.  PAGE A3    Bloomberg: Attack or Not?  That is the question facing the mayor's top advisers as they aggressively research Fernando Ferrer, the candidate they expect to win the Democratic nomination.  PAGE B1    Greenspan Gospel of Caution  Alan Greenspan, the Fed chairman, warned that people have been unrealistic in believing that the economy has become permanently less risky.  BUSINESS DAY, PAGE C1    THIS WEEKEND    Meet the New Boss  Jay-Z, the rapper turned president of Def Jam Recordings, has learned that going from superstar to executive is no easy leap.  ARTS & LEISURE    Getting It Together  Jay McInerney reviews the first novel by Benjamin Kunkel, the story of a self-conscious 28-year-old's coming of age.  BOOK REVIEW    T: Women's Fashion  From sexy tops and dresses with a Victorian flair to shearling accessories and dazzling prints, The New York Times Style Magazine showcases the best for fall. Also: The actress Tilda Swinton, above, a woman of extremes.",https://www.nytimes.com/2005/08/27/nyregion/front page/inside.html,"In the Hurricane's Wake  Though barely more than a tropical storm, Hurricane Katrina inundated parts of Miami-Dade County yesterday. The hurricane was gaining strength in the Gulf of Mexico, and forecasters feared for the Florida Panhandle.  PAGE ...","In the Hurricane's Wake Though barely more than a tropical storm, Hurricane Katrina inundated parts of Miami-Dade County yesterday. The hurricane was gaining strength in the Gulf of Mexico, and forecasters feared for the Florida Panhandle. PAGE A8",A,1,The New York Times,,,2005-08-27T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/c1c86ace-7c98-53e7-8ce1-727a8c605129,291,nyt://article/c1c86ace-7c98-53e7-8ce1-727a8c605129,INSIDE,NA,NA,INSIDE,NA,NA,NA,NA,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Playing sporting events in New Orleans in the aftermath of Hurricane Katrina is such a daunting prospect that the National Basketball Association is bracing to relocate its local franchise for the entire coming season.      The N.B.A. does not begin play until November, but the deputy commissioner Russ Granik sent an e-mail message to the league's 30 teams yesterday to prepare them for the Hornets' possible relocation.  ",https://www.nytimes.com/2005/09/01/sports/basketball/nba-prepares-to-relocate-hornets-in-aftermath-of.html,Playing sporting events in New Orleans in the aftermath of Hurricane Katrina is such a daunting prospect that the National Basketball Association is bracing to relocate its local franchise for the entire coming season.      The N.B.A. does not beg...,Playing sporting events in New Orleans in the aftermath of Hurricane Katrina is such a daunting prospect that the National Basketball Association is bracing to relocate its local franchise for the entire coming season.,D,1,The New York Times,,,2005-09-01T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/a6edd3e7-d966-5cb0-aee9-0966891eb0e0,898,nyt://article/a6edd3e7-d966-5cb0-aee9-0966891eb0e0,N.B.A. Prepares to Relocate Hornets in Aftermath of Hurricane,NA,NA,"In Wake of Storm, Hornets May Be Relocated",NA,NA,NA,By Pete Thamel and Howard Beck,,NA,445,250,14,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"THEY say that misery loves company, but it's not exactly true. Misery loves the right sort of company.     You had to look a little Thursday afternoon to find that truth, but it was there, like a sharp thorn in the rosy prayers and speeches on behalf of the victims of Hurricane Katrina, offered up by men and women who had lost someone on 9/11. A baker's dozen of them -- stoic mothers, strident sisters and a sad, insomniac uncle -- had come out for a while to stand by the bays of Ladder Company 10 on Liberty Street in Lower Manhattan to give their thoughts and hearts to those whose lives the storm had washed away.  ",https://www.nytimes.com/2005/09/04/nyregion/thecity/a-fellowship-of-suffering-ever-expanding.html,"THEY say that misery loves company, but it's not exactly true. Misery loves the right sort of company.     You had to look a little Thursday afternoon to find that truth, but it was there, like a sharp thorn in the rosy prayers and speeches on beh...","THEY say that misery loves company, but it's not exactly true. Misery loves the right sort of company.",14,1,The New York Times,,,2005-09-04T05:00:00+0000,article,The City Weekly Desk,New York,News,nyt://article/a8f576be-20dd-5946-b120-a8c8cbba9aa2,764,nyt://article/a8f576be-20dd-5946-b120-a8c8cbba9aa2,"A Fellowship of Suffering, Ever Expanding",COPING,NA,"COPING; A Fellowship of Suffering, Ever Expanding",NA,NA,NA,By Alan Feuer,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.," TINIEST SURVIVORS -- Woman's Hospital of Baton Rouge was the clearinghouse for 121 babies rescued from Orleans and Jefferson Parishes last week. Nearly all of the babies were newborns and most were premature. The hospital had not established contact with parents of about 10 of them.  PAGE A24    HOMECOMING -- Thousands took slow steps toward recovery, as residents of Jefferson Parish were allowed to return home and salvage what they could for the first time since Hurricane Katrina hit. Some found mold growing on the ceiling. Some had trees through their roofs, some no roofs at all. The lucky ones discovered nothing worse than a refrigerator full of rotting food.  PAGE A21    FAMILY TO FAMILY -- In Cumming, Ga., the kindness of strangers allows one family of evacuees from Louisiana to find a safe harbor.  PAGE A24    FACE FROM THE PAST -- As administration officials fanned out in the White House's campaign to deal with criticism that they had failed in managing the disaster, there was one unexpected face in their crowd: former President Bill Clinton.  PAGE A25    POLICE TESTED -- The last week has meant nonstop rescue missions, shootouts and forays into shelters in response to gunshots and reports of rape for the New Orleans police force. And like most everyone in New Orleans, police officers have been traumatized by the loss of homes and family members.  PAGE A21    GEOGRAPHY LESSONS -- The Netherlands built coastal defenses to control the sea. London has floodgates, below. Japan is erecting superlevees. Experts say the projects are worth studying.  SCIENCE TIMES, PAGE F1",https://www.nytimes.com/2005/09/06/us/front page/storm-and-crisis.html,TINIEST SURVIVORS -- Woman's Hospital of Baton Rouge was the clearinghouse for 121 babies rescued from Orleans and Jefferson Parishes last week. Nearly all of the babies were newborns and most were premature. The hospital had not established conta...,TINIEST SURVIVORS -- Woman's Hospital of Baton Rouge was the clearinghouse for 121 babies rescued from Orleans and Jefferson Parishes last week. Nearly all of the babies were newborns and most were premature. The hospital had not established contact with parents of about 10 of them. PAGE A24,A,1,The New York Times,,,2005-09-06T05:00:00+0000,article,National Desk,U.S.,Summary,nyt://article/1b201e57-6870-5cda-9a47-d93c4fed11d4,279,nyt://article/1b201e57-6870-5cda-9a47-d93c4fed11d4,STORM AND CRISIS,NA,NA,STORM AND CRISIS,NA,NA,NA,NA,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Arts, Briefly column; ratings for Video Music Awards on MTV are down significantly from past years; photo (S)",https://www.nytimes.com/2005/09/01/arts/arts-briefly-video-music-awards-attract-fewer-viewers-this-year.html,"Arts, Briefly column; ratings for Video Music Awards on MTV are down significantly from past years; photo (S)","Whether viewers' attention was elsewhere because of Hurricane Katrina or for other reasons, the ratings for Sunday's Video Music Awards on MTV were down significantly from past years. The special, with Diddy, left, as host, brought in an audience of 8.01 million, a big drop from last year's 10.32 million. The 2002 event, at which Eminem and his ""Without Me"" video were the big winners, stands as the award show's most-watched broadcast, with 11.95 million viewers. Despite this year's drop, Sunday's show was No. 1 on cable for the week in all adult demographics. On the network side, CBS won its 13th week in a row in total viewers and tied with Fox among 18- to 49-year-olds. Tuesday's Nielsen's estimates indicated a continuation of CBS's streak. Its lineup of an ""NCIS"" rerun (9.55 million), ""Big Brother"" (8.49 million) and ""Rock Star: INXS"" (6.72 million) didn't win every hour, but the combination easily beat all network competition among total viewers and the 18-to-49 demographic. KATE AURTHUR",E,2,The New York Times,,,2005-09-01T05:00:00+0000,article,The Arts/Cultural Desk,Arts,News,nyt://article/c1486fb4-ae8b-587d-80da-b288383dc9c4,166,nyt://article/c1486fb4-ae8b-587d-80da-b288383dc9c4,"Arts, Briefly; Video Music Awards Attract Fewer Viewers This Year",NA,NA,"Arts, Briefly; Video Music Awards Attract Fewer Viewers This Year",NA,NA,NA,By Kate Aurthur,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/03/business/worldbusiness/shortterm-oil-fixes-longterm-uncertainty.html,,,NA,NA,The New York Times,,,2005-09-03T05:00:00+0000,article,None,Business Day,News,nyt://article/1fc67ece-9dd0-5d78-b991-0ebe4d277c22,552,nyt://article/1fc67ece-9dd0-5d78-b991-0ebe4d277c22,"Short-term oil fixes, long-term uncertainty",NA,NA,"Short-term oil fixes, long-term uncertainty",NA,NA,NA,NA,,NA,445,260,16,International Business
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Stocks rose broadly in European markets yesterday, as crude oil fell to the lowest level since Hurricane Katrina struck the United States Gulf Coast more than a week ago.     A lower oil price may provide ''a boost to the economy,'' said Richard Batty, a strategist at Standard Life Investments in Edinburgh, which manages $190 billion. ''Corporate earnings should be pretty reasonable.''  ",https://www.nytimes.com/2005/09/06/business/stocks-are-broadly-higher-in-markets-abroad.html,"Stocks rose broadly in European markets yesterday, as crude oil fell to the lowest level since Hurricane Katrina struck the United States Gulf Coast more than a week ago.     A lower oil price may provide ''a boost to the economy,'' said Richard B...","Stocks rose broadly in European markets yesterday, as crude oil fell to the lowest level since Hurricane Katrina struck the United States Gulf Coast more than a week ago.",C,10,The New York Times,,,2005-09-06T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/67252a93-6d45-5eef-8590-5cfd5cbdf0fd,484,nyt://article/67252a93-6d45-5eef-8590-5cfd5cbdf0fd,Stocks Are Broadly Higher in Markets Abroad,ITINERARIES,NA,ITINERARIES; Stocks Are Broadly Higher in Markets Abroad,NA,NA,NA,By Bloomberg News,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/02/world/americas/new-orleans-rocked-by-massive-explosions.html,,,NA,NA,The New York Times,,,2005-09-02T05:00:00+0000,article,None,World,News,nyt://article/9c62d9ed-b32d-59df-bfd6-b61a5111a9ae,967,nyt://article/9c62d9ed-b32d-59df-bfd6-b61a5111a9ae,New Orleans rocked by massive explosions,NA,NA,New Orleans rocked by massive explosions,NA,NA,NA,NA,,NA,445,260,16,Americas
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"President Bush said Sunday that he would act quickly to replace Chief Justice William H. Rehnquist, whose death late Saturday opened a second vacancy on the Supreme Court and a new front in the ideological battle over the judiciary.     But the Republican leadership in the Senate signaled that it would almost certainly alter its schedule for the confirmation hearings for the seat being vacated by Justice Sandra Day O'Connor, providing time to honor Chief Justice Rehnquist and acknowledging the extraordinary political climate in Washington after Hurricane Katrina.  ",https://www.nytimes.com/2005/09/05/politics/politicsspecial1/bush-promises-to-move-quickly-on-chief-justice.html,"President Bush said Sunday that he would act quickly to replace Chief Justice William H. Rehnquist, whose death late Saturday opened a second vacancy on the Supreme Court and a new front in the ideological battle over the judiciary.     But the Re...","WASHINGTON, Sept. 4 - President Bush said Sunday that he would act quickly to replace Chief Justice William H. Rehnquist, whose death late Saturday opened a second vacancy on the Supreme Court and a new front in the ideological battle over the judiciary.",A,1,The New York Times,,,2005-09-05T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/2e9393dd-0f5b-52c8-b31d-3cd0ca86b51c,1819,nyt://article/2e9393dd-0f5b-52c8-b31d-3cd0ca86b51c,Bush Promises to Move Quickly on Chief Justice,COURT IN TRANSITION: THE COURT,NA,COURT IN TRANSITION: THE COURT; BUSH PROMISES TO MOVE QUICKLY ON CHIEF JUSTICE,NA,NA,NA,By Richard W. Stevenson and Sheryl Gay Stolberg,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.," INTERNATIONAL  A3-12    India Says It May Pull Troops from Kashmir  India will pull back troops from the disputed territory of Kashmir if militant infiltration and violence ends, the prime minister's office announced after a rare meeting with Kashmiri separatists. The meeting came barely a week before the leaders of India and Pakistan are to meet during the United Nations General Assembly session in New York.  A3    A Strike at Iraq Election Effort  The American military recently moved into a small town 10 miles south of Falluja, one of the most violent locales in Iraq, to secure it for the coming elections, and the insurgents took all of a day to respond. They fired a rocket that missed the Americans and landed on a nearby playground, killing a 12-year-old boy and wounding eight other children.  A7    In an unusual public rebuke, President Jalal Talabani angrily criticized other Arab states, saying they had insulted Iraq by not sending diplomats to Baghdad and had not sent condolence letters about the stampede last week in which almost 1,000 Shiite pilgrims were killed.  A7    13 Suspected Taliban Are Killed  Afghan and American forces mounted an operation into a remote mountainous district of southern Afghanistan in pursuit of a group of insurgents and killed 13 suspected Taliban and detained over 40 people, Afghan and American officials said.  A11    Indonesian Jet Crash Kills 143  An Indonesian passenger plane crashed into a crowded neighborhood shortly after takeoff in the northern city of Medan, killing 104 people aboard and 39 on the ground.  A3    Kosovo Chief Has Lung Cancer  The president of the United Nations-administered province of Kosovo, Ibrahim Rugova, said he was suffering from lung cancer, raising questions about his participation in negotiations on the future of the region scheduled to begin this fall.  A4    Chirac Recovers in Hospital  President Jacques Chirac is in the hospital recovering from what doctors describe as a minor condition affecting his sight, but the French are already writing his political epitaph. Though he has two years left in his term and has left open the possibility that he might run again, the media, political opponents and even his most loyal allies are acting as if he is already gone.  A8    Pressure on Lebanon President  Pressure has been mounting in recent days for the resignation of President Émile Lahoud, who has clung to office even as his Syrian backers have been forced to withdraw from Lebanon.  A12    Chernobyl Progress Report  Nearly 20 years after the huge accident at the Chernobyl nuclear power plant in Ukraine, a new scientific report has found that its aftereffects on health and the environment have not proved as dire as scientists had predicted. The report was prepared by a panel of more than 100 experts convened by United Nations agencies.  A10    NATIONAL  A16-25    Bush Returns to South Amid Criticism  As criticism raged over the federal government's response to Hurricane Katrina, President Bush returned to the Gulf Coast, and Army engineers resealed two levees that had been breached by the storm and cautiously began pumping water out of New Orleans.  A1    At a tan-colored warehouse next to the modest city hall in St. Gabriel, La., refrigerated trucks began bringing what are expected to be thousands of bodies to the temporary mortuary set up to process the victims of Hurricane Katrina.  A1    The Bush administration has been stung by criticism of its handling of the hurricane by anguished Louisiana officials and by nervous Republicans from across the country, but it has one stalwart defender right in the eye of the growing political storm, Gov. Haley Barbour of Mississippi.  A25    As President Bush and White House officials fanned out across the Gulf Coast in the White House's campaign to deal with criticism that it had failed in managing the storm's aftermath, there was one unexpected face in their crowd: former president Bill Clinton.  A25    Congressional leaders raced to spell out competing plans to help storm victims, offering proposals for emergency health care, housing and economic support, among other measures. Both parties also announced plans to begin hearings into the government's disaster response and into rising oil and gas prices.  A20    Bush's Choice for Chief Justice  President Bush said that he would nominate Judge John G. Roberts Jr., who had been his choice to fill the Supreme Court seat being vacated by Justice Sandra Day O'Connor, to succeed William H. Rehnquist as chief justice of the United States.  A1    Georgia Voting Law Contested  Opponents of a new Georgia law requiring voters to show photo identification at the polls are planning a federal court lawsuit challenging the measure, which they fear will lower voter turnout. The bill eliminates the use of formerly accepted forms of voter identification, like Social Security cards, birth certificates or utility bills.  A17    Folic Acid and Birth Defects  A government decision to add folic acid to enriched grain products has reduced the occurrence of two devastating birth defects, but more needs to be done, according to recently published reports.  A17    Quarter Eagle Coin Confirmed  A coin owned by generations of a California family has been confirmed by numismatists as one of 12 known Quarter Eagle coins that were made of Gold Rush ore in 1854 at the San Francisco Mint. The seller descends from Chinese immigrants who worked the California gold fields.  A17    NEW YORK/REGION  B1-10    Zero Tolerance Drug Policy Hurts FDNY 9/11 Veterans  Praised by department officials as effective and necessary, the New York City Fire Department's zero-tolerance drug policy has drawn criticism from mental health professionals and the firefighters' union as extreme and unfair. Caught in the middle are a handful of fallen heroes still trying to deal with the emotional repercussions of 9/11.  B1    Fox Station Won't Air Ad  Local television station Fox 5 WNYW, is refusing to run a provocative advertisement promoting a Democratic candidate for Manhattan borough president. Brian Ellner's campaign is charging that the station is doing so because the spot takes a swipe at President Bush.  B1    SCIENCE TIMES  F1-8    Combing the Coast for Clues  Scientists and researchers are scouring the Gulf Coast where Hurricane Katrina first came ashore, mapping changes in beach formations and patterns of damage for clues about why this storm was so destructive.  F1    Health & Fitness  F6    OBITUARIES  C11    SPORTSTUESDAY  D1-7    Jerry Rice Retires  Jerry Rice, legendary receiver who holds 38 NFL records, announced his retirement at a press conference, bringing to an end his 20-year career in pro football.  D6    ARTS  E1-8    Palestinian Bombers on Film  The Palestinian director Hany Abu-Assad's feature ''Paradise Now'' tells the story of two young Palestinians who volunteer to become suicide bombers. His handling of the politically volitile topic is drawing praise and critical acclaim.  E1    BUSINESS DAY  C1-10      Volkswagen Plans Job Cuts  Volkswagen said it planned deep cuts in jobs in Germany, injecting a combustible element into a German election campaign already driven by fears about unemployment. The company did not disclose how many jobs would be affected, though analysts and news reports put the figure at 10,000.  C1    Kazaa Loses in Australia  An Australian court ruled that the popular file-sharing network Kazaa violated Australian music copyrights and ordered the company to modify its software to help prevent it. The ruling culminates an 18-month legal battle between the recording industry and the Australian-based owners of Kazaa.  C3    E.U. and China End Dispute  China and the European Union agreed to end their dispute over Chinese-made clothes marooned on European docks, as both sides sought to use a high-level meeting in Beijing to stress broader cooperation.  C3    Bayou Sought Film Deals  As state and federal authorities pore through documents for Bayou Management, the hedge fund sued by the United States government last week for defrauding investors of at least $300 million, a separate trail indicates the principals, operating out of the Bayou offices, were trying to get into the movie business.  C3           Business Digest  C2    EDITORIAL  A26-27    Editorials: John Roberts's rapid ascension; Katrina and the gas pump; back to school, thinking globally.    Columns: John Tierney, Nicholas D. Kristof.    Crossword  E7  Weather  D8  TV Listings  E8  ",https://www.nytimes.com/2005/09/06/nyregion/news-summary.html,"INTERNATIONAL  A3-12    India Says It May Pull Troops from Kashmir  India will pull back troops from the disputed territory of Kashmir if militant infiltration and violence ends, the prime minister's office announced after a rare meeting with Kash...",INTERNATIONAL A3-12,A,2,The New York Times,,,2005-09-06T05:00:00+0000,article,Metropolitan Desk,New York,Summary,nyt://article/acb44823-e66a-5d2e-b77e-fca945575be2,1377,nyt://article/acb44823-e66a-5d2e-b77e-fca945575be2,NEWS SUMMARY,NA,NA,NEWS SUMMARY,NA,NA,NA,NA,,NA,445,260,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/08/30/business/worldbusiness/oil-prices-climb-as-hurricane-hits-production.html,,,NA,NA,The New York Times,,,2005-08-30T05:00:00+0000,article,None,Business Day,News,nyt://article/3c6fa243-bd7a-5e62-b36c-2e8f88d5bdcc,625,nyt://article/3c6fa243-bd7a-5e62-b36c-2e8f88d5bdcc,Oil prices climb as hurricane hits production,NA,NA,Oil prices climb as hurricane hits production,NA,NA,NA,By Vikas Bajaj,,NA,445,260,16,International Business
